title,page,url,ext,local
Population Bulletin - Weekly 06 July 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7cbc61e5274a2f304efc3f/prison-population-060712.xls,xls,raw/weekly/5a7cbc61e5274a2f304efc3f_prison-population-060712.xls
Population Bulletin - Weekly 29 June 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7c75cc40f0b62aff6c1d22/prison-population-290612.xls,xls,raw/weekly/5a7c75cc40f0b62aff6c1d22_prison-population-290612.xls
Population Bulletin - Weekly 22 June 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7c6b4fed915d6969f44bab/prison-population-220612.xls,xls,raw/weekly/5a7c6b4fed915d6969f44bab_prison-population-220612.xls
Population Bulletin - Weekly 15 June 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a75c105ed915d506ee813a3/prison-population-150612.xls,xls,raw/weekly/5a75c105ed915d506ee813a3_prison-population-150612.xls
Population Bulletin - Weekly 08 June 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7b9d05ed915d4147621854/prison-population-080612.xls,xls,raw/weekly/5a7b9d05ed915d4147621854_prison-population-080612.xls
Population Bulletin - Weekly 01 June 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a75a47ced915d506ee80617/prison-population-010612.xls,xls,raw/weekly/5a75a47ced915d506ee80617_prison-population-010612.xls
Population Bulletin - Weekly 25 May 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7c6ac3e5274a5255bce7fb/prison-population-25-may-2012.xls,xls,raw/weekly/5a7c6ac3e5274a5255bce7fb_prison-population-25-may-2012.xls
Population Bulletin - Weekly 18 May 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7cc4c7e5274a2f304eff46/prison-population-180512.xls,xls,raw/weekly/5a7cc4c7e5274a2f304eff46_prison-population-180512.xls
Population Bulletin - Weekly 11 May 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7ba89de5274a7318b9015d/prison-population-110512.xls,xls,raw/weekly/5a7ba89de5274a7318b9015d_prison-population-110512.xls
Population Bulletin - Weekly 04 May 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7cbaade5274a38e5756647/prison-population-040512.xls,xls,raw/weekly/5a7cbaade5274a38e5756647_prison-population-040512.xls
Population Bulletin - Weekly 27 April 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a74947ce5274a44083b7d0a/prison-population-270412.xls,xls,raw/weekly/5a74947ce5274a44083b7d0a_prison-population-270412.xls
Population Bulletin - Weekly 20 April 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7c4617e5274a1b00422a87/prison-population-200412.xls,xls,raw/weekly/5a7c4617e5274a1b00422a87_prison-population-200412.xls
Population Bulletin - Weekly 13 April 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7cca06e5274a2c9a484209/prison-population-130412.xls,xls,raw/weekly/5a7cca06e5274a2c9a484209_prison-population-130412.xls
Population Bulletin - Weekly 30 March 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a74b84840f0b619c8659e04/prison-population-300312.xls,xls,raw/weekly/5a74b84840f0b619c8659e04_prison-population-300312.xls
Population Bulletin - Weekly 23 March 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7c33c640f0b67d0b11f8af/prison-population-230312.xls,xls,raw/weekly/5a7c33c640f0b67d0b11f8af_prison-population-230312.xls
Population Bulletin - Weekly 16 March 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7cdb3540f0b65b3de0b93f/prison-population-16-march-2012.xls,xls,raw/weekly/5a7cdb3540f0b65b3de0b93f_prison-population-16-march-2012.xls
Population bulletin - Weekly 9 March 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7cba1840f0b65b3de0acb6/prison-population-090312.xls,xls,raw/weekly/5a7cba1840f0b65b3de0acb6_prison-population-090312.xls
Population bulletin - Weekly 2 March 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7c6f3a40f0b62aff6c1a4f/prison-population-02-03-12.xls,xls,raw/weekly/5a7c6f3a40f0b62aff6c1a4f_prison-population-02-03-12.xls
Population bulletin - Weekly 24 February 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7c238e40f0b645ba3c6ed7/prison-population-24-02-12.xls,xls,raw/weekly/5a7c238e40f0b645ba3c6ed7_prison-population-24-02-12.xls
Population Bulletin - Weekly 17 February 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7c526540f0b6321db38681/prison-population-17-02-12.xls,xls,raw/weekly/5a7c526540f0b6321db38681_prison-population-17-02-12.xls
Population Bulletin - Weekly 10 February 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7b7f90e5274a7202e1790a/prison-population-10-02-12.xls,xls,raw/weekly/5a7b7f90e5274a7202e1790a_prison-population-10-02-12.xls
Population Bulletin - Weekly 3 February 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7baa6d40f0b638d61be25c/prison-population-3-02-12.xls,xls,raw/weekly/5a7baa6d40f0b638d61be25c_prison-population-3-02-12.xls
Population Bulletin - Weekly 27 January 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7c940040f0b626628ad0b2/prison-population-27-01-12.xls,xls,raw/weekly/5a7c940040f0b626628ad0b2_prison-population-27-01-12.xls
Population Bulletin - Weekly 20 January 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7cbf79e5274a2f304efd34/prison-population-20-01-12.xls,xls,raw/weekly/5a7cbf79e5274a2f304efd34_prison-population-20-01-12.xls
Population Bulletin - Weekly 13 January 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a75bce540f0b67b3d5c8d4d/prison-population-13-1-12.xls,xls,raw/weekly/5a75bce540f0b67b3d5c8d4d_prison-population-13-1-12.xls
Population Bulletin - Weekly 06 January 2012,Prison population figures: 2012,https://assets.publishing.service.gov.uk/media/5a7b91c040f0b645ba3c52ab/prison-population-06-01-12.xls,xls,raw/weekly/5a7b91c040f0b645ba3c52ab_prison-population-06-01-12.xls
Population Bulletin - Weekly 30 December 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c51f4ed915d3d0e87b95e/prison-population-30-12-11.xls,xls,raw/weekly/5a7c51f4ed915d3d0e87b95e_prison-population-30-12-11.xls
Population Bulletin - Weekly 23 December 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7b9252ed915d41476213ea/prison-population-23-12-11.xls,xls,raw/weekly/5a7b9252ed915d41476213ea_prison-population-23-12-11.xls
Population Bulletin - Weekly 16 December 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c49ca40f0b62dffde1189/prison-population-16-12-11.xls,xls,raw/weekly/5a7c49ca40f0b62dffde1189_prison-population-16-12-11.xls
Population Bulletin - Weekly 09 December 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c8857e5274a7b7e32111a/prison-population-09-12-11.xls,xls,raw/weekly/5a7c8857e5274a7b7e32111a_prison-population-09-12-11.xls
Population Bulletin - Weekly 02 December 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7cace8ed915d6969f468d4/prison-population-02-12-11.doc,doc,raw/weekly/5a7cace8ed915d6969f468d4_prison-population-02-12-11.doc
Population Bulletin - Weekly 25 November 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c663de5274a7ee501ab41/prison-population-25-11-11.doc,doc,raw/weekly/5a7c663de5274a7ee501ab41_prison-population-25-11-11.doc
Population Bulletin - Weekly 18 November 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a74aa38ed915d7ab83b58bd/prison-population-18-11-11.doc,doc,raw/weekly/5a74aa38ed915d7ab83b58bd_prison-population-18-11-11.doc
Population Bulletin - Weekly 11 November 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7b8abd40f0b62826a04400/prison-population-11-11-11.doc,doc,raw/weekly/5a7b8abd40f0b62826a04400_prison-population-11-11-11.doc
Population Bulletin - Weekly 05 November 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c501fe5274a1b00422eac/prison-population-05-11-11.doc,doc,raw/weekly/5a7c501fe5274a1b00422eac_prison-population-05-11-11.doc
Population Bulletin - Weekly 28 October 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c8a0540f0b62aff6c260f/prison-population-28-oct-2011.doc,doc,raw/weekly/5a7c8a0540f0b62aff6c260f_prison-population-28-oct-2011.doc
Population Bulletin - Weekly 21 October 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c0f4ee5274a7202e194b3/prison-population-21-oct-2011.doc,doc,raw/weekly/5a7c0f4ee5274a7202e194b3_prison-population-21-oct-2011.doc
Population Bulletin - Weekly 14 October 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c035040f0b63f7572acd0/prison-population-14-oct-2011.doc,doc,raw/weekly/5a7c035040f0b63f7572acd0_prison-population-14-oct-2011.doc
Population Bulletin - Weekly 7 October 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7cd23fe5274a34d8d3324d/prison-population-07-10-11.doc,doc,raw/weekly/5a7cd23fe5274a34d8d3324d_prison-population-07-10-11.doc
Population Bulletin - Weekly 30 September 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7ce7c4e5274a2c9a484d5b/prison-population-30-sept-2011.doc,doc,raw/weekly/5a7ce7c4e5274a2c9a484d5b_prison-population-30-sept-2011.doc
Population Bulletin - Weekly 23 September 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c6684ed915d6969f449be/prison-population-23-sept-2011.doc,doc,raw/weekly/5a7c6684ed915d6969f449be_prison-population-23-sept-2011.doc
Population Bulletin - Weekly 16 September 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c202aed915d1c30daab8f/prison-population-16-sept-2011.doc,doc,raw/weekly/5a7c202aed915d1c30daab8f_prison-population-16-sept-2011.doc
Population Bulletin - Weekly 9 September 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c7e54e5274a2674eab05f/prison-population-9-sept-2011.doc,doc,raw/weekly/5a7c7e54e5274a2674eab05f_prison-population-9-sept-2011.doc
Population Bulletin - Weekly 2 September 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c7340ed915d48c240fd08/prison-population-2-sept-2011.doc,doc,raw/weekly/5a7c7340ed915d48c240fd08_prison-population-2-sept-2011.doc
Population Bulletin - Weekly 26 August 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c74fded915d48c240fdb4/prison-population-26-aug-2011.doc,doc,raw/weekly/5a7c74fded915d48c240fdb4_prison-population-26-aug-2011.doc
Population Bulletin - Weekly 19 August 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a74996940f0b616bcb17ca3/prison-population-19-aug-2011.doc,doc,raw/weekly/5a74996940f0b616bcb17ca3_prison-population-19-aug-2011.doc
Population Bulletin - Weekly 12 August 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7ba84240f0b645ba3c5bb6/prison-populaton-12-aug-2011.doc,doc,raw/weekly/5a7ba84240f0b645ba3c5bb6_prison-populaton-12-aug-2011.doc
Population Bulletin - Weekly 5 August 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a748599ed915d0e8e398dc0/prison-populaton-5-aug-2011.doc,doc,raw/weekly/5a748599ed915d0e8e398dc0_prison-populaton-5-aug-2011.doc
Population Bulletin - Weekly 29 July 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c37f5ed915d7d70d1d5f9/prison-populaton-29-july-2011.doc,doc,raw/weekly/5a7c37f5ed915d7d70d1d5f9_prison-populaton-29-july-2011.doc
Population Bulletin - Weekly 22 July 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7ce063e5274a2c9a484a81/prison-population-22-07-11.doc,doc,raw/weekly/5a7ce063e5274a2c9a484a81_prison-population-22-07-11.doc
Population Bulletin - Weekly 15 July 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7cc7f7e5274a38e5756b50/prison-populaton-15-july-2011.doc,doc,raw/weekly/5a7cc7f7e5274a38e5756b50_prison-populaton-15-july-2011.doc
Population Bulletin - Weekly 08 July 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7b9c8340f0b62826a04af4/prison-population-08-july-2011.doc,doc,raw/weekly/5a7b9c8340f0b62826a04af4_prison-population-08-july-2011.doc
Population Bulletin - Weekly 01 July 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7b9b36e5274a7202e18420/prison-population-01-july-2011.doc,doc,raw/weekly/5a7b9b36e5274a7202e18420_prison-population-01-july-2011.doc
Population Bulletin - Weekly 24 June 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a74b36840f0b61df4777c43/prison-population-24-june-2011.doc,doc,raw/weekly/5a74b36840f0b61df4777c43_prison-population-24-june-2011.doc
Population Bulletin - Weekly 17 June 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7b8797ed915d131105fd76/prison-population-17-june-2011.doc,doc,raw/weekly/5a7b8797ed915d131105fd76_prison-population-17-june-2011.doc
Population Bulletin - Weekly 10 June 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c62b4ed915d6969f4481c/prison-poulation-10-june-2011.doc,doc,raw/weekly/5a7c62b4ed915d6969f4481c_prison-poulation-10-june-2011.doc
Population Bulletin - Weekly 03 June 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7cb1bfe5274a2f304ef85f/prison-poulation-03-june-2011.doc,doc,raw/weekly/5a7cb1bfe5274a2f304ef85f_prison-poulation-03-june-2011.doc
Population Bulletin - Weekly 27 May 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c57d940f0b62dffde17c4/prison-poulation-27-may-2011.doc,doc,raw/weekly/5a7c57d940f0b62dffde17c4_prison-poulation-27-may-2011.doc
Population Bulletin - Weekly 20 May 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c35d0e5274a1f5cc76879/prison-population-20-may-2011.doc,doc,raw/weekly/5a7c35d0e5274a1f5cc76879_prison-population-20-may-2011.doc
Population Bulletin - Weekly 13 May 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c3c2aed915d7d70d1d7c9/prison-poulation-13-may-2011.doc,doc,raw/weekly/5a7c3c2aed915d7d70d1d7c9_prison-poulation-13-may-2011.doc
Population Bulletin - Weekly 06 May 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7cd28bed915d63cc65d0a9/prison-poulation-06-may-2011.doc,doc,raw/weekly/5a7cd28bed915d63cc65d0a9_prison-poulation-06-may-2011.doc
Population Bulletin - Weekly 15 April 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c0b5c40f0b63f7572afdf/Population-Bulletin-Weekly-015-April-2011.doc,doc,raw/weekly/5a7c0b5c40f0b63f7572afdf_Population-Bulletin-Weekly-015-April-2011.doc
Population Bulletin - Weekly 08 April 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7cca1be5274a2c9a484211/prison-poulation-08-april-2011.doc,doc,raw/weekly/5a7cca1be5274a2c9a484211_prison-poulation-08-april-2011.doc
Population Bulletin - Weekly 01 April 2011,Prison population figures: 2011,https://assets.publishing.service.gov.uk/media/5a7c8d3940f0b62aff6c277e/10004C8101042011_web_report.doc,doc,raw/weekly/5a7c8d3940f0b62aff6c277e_10004C8101042011_web_report.doc
